# schema=dynamics.v1
# stride=128
# time_cs=centiseconds_relative_to_onset
subject_id	label	site	time_cs	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63
chb03_chb03_02_223	2	chb03	5152	0.70409854	0.03168237	0.30751256	0.88511469	-0.24690116	1.16878447	-0.69902337	1.38270003	0.64538728	-0.63518829	-0.29518743	-0.02508928	-0.71407366	0.86238744	-2.08070664	2.21277218	0.26602224	-0.58639288	-0.44906828	-0.63588405	-0.98102938	0.54464238	-2.27588866	2.32344846	0.28408724	0.18349033	0.74778277	-0.65983679	-0.96049432	1.54326972	-0.05184088	0.77398046	0.44667226	0.58469707	1.23507213	-0.71971863	-0.09288824	0.72621099	1.18602406	-0.04225715	0.56409477	0.38409370	1.23934660	-0.74367136	0.07652596	0.87373548	1.01652388	1.17518199	0.72216354	0.12927320	1.09828915	-0.34845122	0.27160899	0.87373548	0.85216007	1.00916757	0.46925351	-0.06048674	0.64092107	-0.19275843	-0.19556352	0.26094143	0.22038668	0.89849128
chb03_chb03_02_224	2	chb03	5202	-5.67284721	-0.23398155	-2.84277038	-2.92337035	0.52316341	-7.61459688	-4.32529990	-2.51863905	-5.38380717	0.28108116	-2.85559379	-3.76171611	0.86712558	-7.96638605	-4.63861841	-0.87232930	-4.83282461	0.45457597	-1.51768529	-3.06708676	1.71933037	-8.90827320	-1.46947873	-3.01668234	-5.36574217	0.67686619	-1.49203848	-3.24074410	-0.14422588	-6.68405777	-0.82743260	-4.30329416	-5.26186841	0.86662613	-1.25266827	-3.22876773	-0.56006075	-6.96775872	-0.53979593	-4.23412148	-4.48507332	-0.32615066	-1.41082359	-2.84552395	-0.39578030	-6.09395980	-0.81715986	-4.69066116	-3.93860700	-0.27193354	-2.06054273	-2.57006749	0.27674275	-5.67408239	-2.40943426	-3.68074005	-3.50053070	0.61722735	-2.40677464	-2.37844560	1.17001765	-6.20744018	-3.69866288	-2.28345194
chb03_chb03_02_225	2	chb03	5252	2.07252245	1.37626713	1.11538702	0.50187091	-2.08992235	8.61309734	-0.20593195	2.71081546	2.37962749	1.67446133	1.11111256	0.71744554	-1.12990852	8.36344050	0.14334115	2.54480103	2.86738254	1.30578486	1.01707426	0.50187091	-0.19556352	8.03434740	0.22552305	2.76615361	2.74092753	1.06180779	1.59412744	0.50785909	0.42562190	7.68255823	1.04734209	2.50329743	2.08607120	1.59313564	1.03417213	0.87912650	0.21000382	6.85415146	0.08684109	2.75231907	1.43573113	2.31964514	0.63237213	1.11865386	-0.59086333	6.99032791	-0.89934177	3.04284432	1.06088233	1.98892067	0.65374448	0.27431992	-1.16071111	7.13785241	-1.04316010	2.51713196	1.03378483	2.23831945	0.36308065	1.36416941	-1.09397218	7.46694551	-0.89934177	2.14359950
chb03_chb03_02_226	2	chb03	5302	0.42860726	-0.30446381	1.21369979	0.66355188	-1.71515760	1.05530409	1.03193299	-0.78932208	-0.04559905	-0.51048890	0.11516150	0.92104379	-2.52629227	1.31630896	-1.01234188	0.13759181	0.51441602	-0.20687298	0.06814235	0.43600089	-2.14125999	2.56459313	-1.26402397	1.34119642	0.43312351	0.53047995	0.58962745	-0.27060483	-2.01804966	2.06527946	-0.45761403	0.96766396	0.81248855	0.03168237	0.58107852	-0.11491204	-1.09910594	0.97586782	-0.38570486	0.67713871	1.21443485	0.15096005	1.02562319	0.27431992	-0.41118160	0.97586782	0.66725078	-0.01458808	0.55506227	0.29734630	0.90593809	0.87912650	-1.75109394	1.13474035	0.64670531	-0.01458808	-0.00043654	-1.30205896	-0.36785339	2.23245609	-3.23475167	0.96451978	-1.54652426	0.40044799
chb03_chb03_02_227	2	chb03	5352	-0.09979405	0.53590166	0.51696150	1.17254752	-0.40091407	0.89643156	-0.86338718	-0.05609169	-1.10691792	0.74734845	-0.17122786	0.29827265	-1.80243158	1.86101478	-1.77252450	1.94991600	-0.58303286	0.31361144	0.43574661	-0.10892386	-1.63301738	2.75750977	-0.69388700	2.03292321	-0.13592406	0.43831083	0.86319341	-0.01910110	-0.57546204	2.12201965	0.79052364	0.49728974	0.26150599	1.11060321	0.79480192	0.09467440	-0.28797127	2.24684807	0.83675096	-0.11142983	0.26602224	2.27084973	0.67939128	0.71744554	0.38455179	2.46246079	0.09711382	0.13759181	-0.01398529	2.89434669	0.38872746	1.31626394	-0.47278676	2.63268136	-0.13402278	-0.12526437	-0.58303286	2.66121305	0.31178703	0.81325648	-1.86917051	3.00716661	-1.27429670	1.18901653
chb03_chb03_02_228	2	chb03	5402	-1.49531547	-2.86351222	0.26904235	0.02281619	0.50776212	-4.60736683	0.64156894	-0.00075354	-1.45918546	-2.49483575	-0.03871935	0.60367004	0.89792817	-5.27690107	0.11252293	0.44195160	-1.68951424	-2.83098194	-0.50463636	0.34018994	0.58990234	-5.81025885	-0.38570486	0.01308099	-2.06887928	-3.34062294	-0.70981083	0.10066258	-0.43685041	-3.74491595	-0.65793242	1.16134746	-2.38050057	-3.52496117	-0.90643636	0.29827265	-0.77567882	-3.71087184	-0.36002302	1.54871446	-2.60631310	-2.99363332	-1.46211721	0.14257987	-0.72434119	-4.19883747	-0.30352296	0.49728974	-2.63341060	-2.96652476	-1.68438954	0.11862713	-0.67813731	-4.35771000	-0.24188653	-0.20827158	-2.48889058	-2.59784830	-2.00070018	0.10665077	-0.48305429	-4.86837170	-0.59115962	-0.58180405
chb03_chb03_02_229	2	chb03	5452	0.87119981	-4.47376090	-3.09496400	1.83723595	-0.44198418	-3.75626399	-0.20593195	-2.94750966	0.44215601	-4.30568780	-3.58652782	1.37614578	-0.47792053	-3.63143557	-0.29838659	-4.10961066	0.38796100	-4.72315968	-3.76178101	1.26237028	-0.24176739	-3.73356791	-0.87879629	-2.07593391	0.69958229	-4.11050615	-3.09068953	0.34018994	0.71311267	-3.99457278	-0.25215927	-2.35262462	0.92087857	-3.77978167	-2.54355762	-0.64187224	1.42157207	-3.92648456	0.44638692	-2.49096998	0.96604107	-2.98821161	-2.72308528	-0.79756502	1.34969938	-3.43851893	0.51315971	-2.21427926	0.94797607	-2.83640366	-3.06504272	-0.23467572	0.87739311	-2.93920526	-0.19052284	-2.79532977	0.81700480	-2.14784614	-3.04367038	0.56774093	0.39481932	-2.56472001	-0.44734129	-3.74991273
chb03_chb03_02_230	2	chb03	5502	0.39699351	-0.97133448	-0.61577253	0.34617813	0.73878149	-4.26692569	1.37606971	-2.00676123	0.74474480	-0.96049105	-0.47898956	0.17850897	1.42157207	-5.60599417	1.68938822	-3.12735862	0.17569723	-0.77073111	-0.66706615	-0.18677025	0.30241157	-4.66410702	0.78025090	-2.94750966	0.23892474	-0.45627177	-0.90216189	0.19048534	0.78498536	-5.03859227	0.06115924	-2.00676123	0.73119604	-0.19060785	-1.00902359	-0.18677025	1.26755916	-4.97050404	-0.01588629	-1.90991948	0.54151352	-0.00084790	-0.57302785	-0.48019127	0.46155825	-3.99457278	0.66211442	-2.58781173	0.61377353	-0.29362039	-0.38067679	-0.07299475	0.32294662	-3.33638658	1.29388781	-3.23803491	0.85313481	-0.36410265	-0.45334275	-0.06101839	0.68231009	-3.71087184	0.76997817	-2.61548080
chb03_chb03_02_231	2	chb03	5552	-0.00043654	1.67988304	0.34170831	0.27431992	-0.31364008	5.26542615	-0.98666004	2.60013918	-0.18108656	2.16783719	0.03394661	-0.29455756	0.04058962	4.78880856	-1.09452379	1.93608146	-0.22173282	2.23289774	0.33743384	-0.45025035	0.49236083	3.84692141	-0.53465957	2.44795928	-0.14044031	2.08108978	0.90166362	-0.59995495	0.28701028	4.24410274	1.03193299	1.29969282	-0.17205406	1.87506470	1.21797426	-0.33647485	0.75931655	3.42704401	1.84861566	0.30360624	-0.27592782	1.45217111	1.11538702	0.10066258	0.36401673	3.38165186	1.64316090	0.01308099	-0.50625660	1.21361575	0.49986363	0.39408360	-0.06721942	2.74616174	0.40529597	0.51112428	-0.79078038	1.73410017	-0.60294913	0.43001270	-1.01696572	3.27951952	-1.77252450	1.23052014
chb03_chb03_02_232	2	chb03	5602	-0.32109033	0.18891204	1.78647851	0.60367004	0.99033592	0.17015713	1.96161578	0.30360624	-0.28496032	-0.15807757	1.35475723	0.84918558	0.54883223	0.07937283	0.78025090	1.29969282	-0.79981289	-0.55386260	1.23079766	0.93900834	-0.23149986	0.03398068	0.48747787	0.80164953	-1.32369795	-0.81952652	1.17095511	0.68151643	-1.11964100	0.39711789	-0.00047719	1.50721085	-0.59658161	-0.99302133	0.97432958	0.72942190	-0.06721942	-0.39724477	-0.69388700	2.40645568	0.24344099	-0.84121337	0.88029128	0.24437900	1.33429809	-1.46396033	-0.33947754	1.21668560	-0.05011530	-0.91711735	0.33743384	-0.48019127	1.21108776	-2.04271026	-0.97638730	1.07834024	0.10343722	-1.27495039	0.01257427	-0.75564773	0.76445031	-1.90653381	-1.07397831	0.96766396
chb03_chb03_02_233	2	chb03	5652	-1.53596172	2.03229437	-1.08596402	-1.09098604	-0.64733473	4.87959286	-1.12020563	0.24826810	-1.37337670	1.63108763	-1.37235338	-1.25266701	-0.71920742	4.61858799	-1.78793361	1.06450571	-1.19724293	1.44674940	-1.62027252	-0.78558865	-0.94509303	4.94768109	-1.72629718	0.78781499	-1.31918170	0.68228790	-1.63309593	-0.69576589	-1.55601092	5.96900450	-1.66979712	1.20285107	-1.01207666	0.31903315	-0.89788742	-0.62390768	-1.30445649	5.88956824	0.06115924	-0.56796951	-0.80884539	0.44915425	-0.27808956	-0.89936415	-0.80134764	5.51508299	1.32984239	-2.42179730	-0.61464661	0.38951541	-0.35502998	-1.04906875	-0.51385687	4.84554875	0.96002382	-1.97909216	-0.46561035	0.30818972	-0.50036190	-0.88738778	-0.22123234	3.75613711	0.06629561	-0.76165301
chb03_chb03_02_234	2	chb03	5702	-0.66884162	1.44674940	0.41864873	0.04078074	-1.11964100	4.91363698	-0.91988724	1.90841239	-0.54690286	1.51723166	0.64092107	0.44797725	-0.78594635	4.47106350	-0.16484100	1.02300210	-0.36625283	1.53891851	0.77770405	0.64558733	-0.53439193	3.98309787	0.11252293	0.95382942	-0.26689532	1.19192890	0.73068490	0.74738646	-0.53952569	3.81287730	0.46693239	0.15142635	-0.30754158	0.74192674	0.54688277	0.42402452	-0.64733473	3.46108812	0.19470484	0.41428253	-0.32560658	0.09674293	0.39300192	-0.32449848	-0.84241775	2.99581857	-0.44734129	0.55262789	-0.50174035	-0.36952437	0.20492533	-0.24066391	-1.27365391	2.55324509	-0.83256897	0.15142635	-0.66884162	-0.70567056	0.12371044	-0.12090023	-1.27878767	1.72483832	-0.76065980	-0.47112776
chb03_chb03_02_235	2	chb03	5752	0.71313104	6.73834101	4.91966358	-0.13287659	4.14760064	6.75201912	3.82098136	2.04675775	0.71313104	7.00942665	4.77860614	-0.36641577	4.46589399	5.84417609	3.66175392	1.81157064	0.67248479	6.32629085	4.58198061	-0.83948231	3.87551116	6.77471519	3.53848107	1.96375053	0.44667226	6.19616974	4.64609763	-1.11493877	4.23487462	6.37753387	3.72339035	2.22660671	0.11246972	6.25580858	4.49221678	-1.22272609	3.97818643	6.21866134	3.58470839	1.68705982	-0.17657031	6.20701317	4.38535508	-1.12691514	3.74203330	6.21866134	3.48711738	1.60405260	-0.38431784	6.49978565	4.36398274	-0.97122236	3.85497610	6.59314659	3.51279922	1.67322528	-0.26689532	6.85219698	4.21010189	-0.85145868	4.14760064	6.53640640	3.22002619	1.38270003
chb03_chb03_02_236	2	chb03	5802	7.45589308	2.50398338	6.07804442	4.27442684	3.75743459	10.30395498	5.91148355	5.97576590	7.68622186	2.48771824	6.01820187	4.72354064	3.74203330	10.63304808	5.97311998	5.60223343	7.09910929	2.77506901	5.84294868	4.68761154	3.34673349	11.43875878	5.85498349	5.22870097	6.71071175	3.74013388	5.50526570	3.51392747	3.73689954	11.14370979	4.92530070	6.26629115	6.72426050	3.81061614	5.08209337	3.07679004	3.79337094	10.92809707	4.26784547	6.72283083	6.67006549	3.94615896	4.92393805	3.05882549	3.67529437	10.67844024	3.96993606	7.01335608	6.90039427	3.49073509	4.69311677	3.38817561	3.44940877	10.58765593	3.83639047	6.39080197	7.21201555	3.31181857	4.51786359	4.74749338	3.19272058	10.57630789	3.89802690	5.72674426
chb03_chb03_02_237	2	chb03	5852	-1.08433667	-0.24482497	-1.14153210	-1.40835979	-2.39281441	-2.16753868	-2.21938860	-1.63322876	-0.74561788	-0.32615066	-0.91498530	-1.47422981	-1.63815114	-2.42854355	-1.89066099	-2.28345194	-0.38883409	-0.15807757	-0.82094700	-1.12691514	-0.93995927	-2.92785722	-1.57734248	-2.69848801	-0.69142287	-0.00084790	-0.92780870	-1.03709238	-1.64841867	-2.20158279	-1.67493349	-3.08585502	-0.69593912	-0.00084790	-1.08596402	-1.12092696	-2.03345095	-1.92922988	-2.03447932	-2.54630812	-0.73658538	0.86120442	-1.10733636	-0.94726962	-1.89997309	-1.64552894	-2.29643414	-1.32886898	-0.62367911	0.50337138	-0.86369168	-1.27063156	-1.72542512	-1.56609267	-1.83929730	-1.35653805	-0.38883409	0.36782856	-0.67134062	-1.34248977	-1.18124616	-1.23699957	-1.37188772	-1.71623598
chb03_chb03_02_238	2	chb03	5902	-1.19724293	-0.11470387	-0.87651508	-0.04904202	2.03762373	-3.77896006	0.46179602	0.42811706	-0.91271915	-0.18518613	-0.77392785	0.69948098	2.49966247	-4.43714626	0.69806900	-0.59563858	-1.04820666	-0.21771641	-0.82522147	0.63361096	2.07869384	-4.33501392	0.62615983	-1.24586176	-1.30111669	-0.48338033	-0.96200444	0.26833173	1.57045122	-4.42579822	0.29229585	-1.49488340	-1.29208419	-0.74362254	-0.89361296	0.22042626	1.60638757	-5.15207265	0.27688674	-1.68856691	-1.52241297	-0.52133232	-1.05604274	0.01083982	1.07247614	-5.16342069	0.05602287	-1.25969630	-1.82048550	-0.72735741	-1.03467040	0.20844989	0.25107393	-4.48253841	0.03547740	-1.14902001	-1.68499799	-0.56470602	-1.10306189	0.42402452	0.19460253	-4.49388645	-0.09806820	-1.46721433
chb03_chb03_02_239	2	chb03	5952	0.55957852	0.94795182	0.25194448	-0.79157684	-1.27878767	1.19148054	-0.23161379	-1.88225041	0.23440849	0.49794967	0.41437426	-0.94128144	-1.46873693	0.66947080	-0.32406844	-1.96525762	0.46022101	0.63349249	0.21347427	-0.64786042	-1.42766682	0.71486295	-0.42679582	-0.42962415	0.87119981	0.63349249	-0.02589594	-1.13889151	-0.76027753	1.16878447	-0.63225058	-0.89999837	1.03378483	1.14313348	0.32461044	-0.97122236	-0.10315577	1.50922560	-0.35488665	0.08225367	1.09701234	1.25156774	0.71786150	-0.68977771	0.05599091	1.44113738	-0.11861367	0.30360624	1.27314611	0.77445702	0.87174235	-0.54606129	-0.28283750	1.65675010	-0.36002302	-0.78932208	0.82603731	0.79072216	0.87601681	0.39408360	-0.73974248	1.60000991	-0.66306879	-0.16676797
chb03_chb03_02_240	2	chb03	6002	-0.93530040	-1.16651614	-0.17122786	-0.90535233	-0.14935964	-2.02001419	0.03547740	0.71864232	-0.71852038	-0.97675619	-0.23107041	-0.30653393	0.43075566	-1.97462204	-0.13915915	0.85698767	-0.44754534	-0.85205680	-0.11993424	-0.38438032	0.89792817	-1.71361716	0.13306841	0.23443356	-0.27592782	-0.82494824	0.02539767	-0.43827398	0.89279440	-1.61148482	0.27175037	0.04075006	-0.06366405	-0.85205680	0.03822108	-0.41432124	1.18028518	-1.92922988	0.56965977	-0.27744426	-0.09979405	-0.79241796	0.07669129	-0.55204948	1.18028518	-1.39587210	0.99597840	-0.55413497	-0.39786659	0.09674293	0.24339554	-0.38438032	1.40617078	-1.07812704	1.36066060	-0.02842262	0.11246972	1.10518149	0.46566788	-0.11491204	1.76040048	-0.15893597	1.51988804	0.13759181
chb03_chb03_02_241	2	chb03	6052	1.99574619	1.33289343	0.08524023	0.73541009	-0.83728399	6.88819557	-0.07238635	2.53096650	1.90090493	1.04554265	0.02539767	0.97493745	-0.83215023	7.12650437	-0.04156814	2.69698093	2.17639621	1.12144663	-0.00879807	1.05278384	-0.72947495	7.33076905	-0.03129540	2.39262114	1.92348618	1.16482033	0.09806363	0.98691382	-1.09910594	8.02299936	0.05088650	2.21277218	1.70218991	1.26783288	0.22629767	1.40009851	-0.87322034	7.64851411	0.08170472	1.88074332	1.81961242	1.28951973	0.35025724	1.23841754	-0.39064654	7.14920045	0.32825043	2.80765721	2.00026244	1.14855520	0.21347427	1.48992127	-0.34444267	6.89954361	0.32311406	2.87682989	2.04542495	1.09975978	0.24339554	1.18452389	-0.40604783	6.32079368	0.35906864	2.42029021
chb03_chb03_02_242	2	chb03	6102	-1.37789295	-3.00989846	-2.21014911	-0.88738778	0.11759607	-8.18199877	-1.04829647	-3.09968955	-1.27853544	-2.72796940	-1.89811295	-1.21673790	0.08679349	-7.14932732	-0.84797808	-2.60164626	-0.78174788	-3.11291100	-1.60317465	-1.08499785	0.75931655	-6.87697441	0.10225019	-3.47322202	-0.65980912	-3.32977951	-1.69293848	-0.48617945	0.57963481	-6.21878821	-0.28811385	-2.75382616	-1.17014543	-2.44604034	-1.53905763	-0.75564773	-0.15449341	-6.04856765	-0.40625034	-2.49096998	-1.58564048	-2.90688592	-1.68011508	-0.62390768	-0.72434119	-7.02449891	-0.76065980	-2.00676123	-2.38050057	-3.33520123	-1.80834912	-0.87541141	-1.80243158	-6.59327347	-1.06884194	-2.02059576	-3.08503565	-2.51652260	-1.93658316	-0.83349412	-2.57249615	-6.08261176	-1.40270593	-1.48104887
chb03_chb03_02_243	2	chb03	6152	1.81509617	0.61180564	0.34170831	0.36414268	1.29322798	4.45971546	0.04061376	0.05458460	1.88735618	0.80698729	0.36308065	0.31623721	1.33429809	4.40297527	0.08684109	-0.01458808	2.01381119	0.96421696	0.33743384	0.45396544	1.46777595	4.10792629	0.19470484	0.04075006	2.01381119	0.91542155	0.35025724	0.43001270	1.23675658	4.14197040	0.24606853	-0.01458808	1.88735618	0.92626497	0.34598278	0.35815449	1.12381377	4.06253413	0.32825043	-0.02842262	1.93251869	1.74494360	0.29896363	0.28629629	1.08787743	4.39162723	0.30770495	-0.11142983	2.26220497	0.79614387	0.24339554	0.31024902	1.12894754	4.47106350	0.28202311	-0.12526437	2.08155495	1.36542370	0.26904235	0.08868621	1.31889680	4.94768109	0.32311406	-0.24977519
chb03_chb03_02_244	2	chb03	6202	-1.40047421	-1.54603603	-1.36380444	0.00485164	-0.75001001	-4.89106778	-0.55520504	-0.26360972	-1.39144170	-1.75748282	-1.51768529	0.31623721	-0.76027753	-5.27690107	-0.66820516	-0.38812054	-1.42757171	-1.56230117	-1.46211721	0.26234355	-0.78081259	-4.80028348	-0.48843224	-0.48496230	-1.56757548	-1.07976873	-1.53478316	0.20246171	-0.83215023	-4.38040607	-0.34975028	-0.41578962	-1.55854297	-0.48338033	-1.50058742	0.26234355	-0.59086333	-4.68680310	-0.27270475	-0.59563858	-1.64435173	-0.16892100	-1.29113848	-0.15682933	-0.41631536	-4.57332272	-0.33434117	-0.66481126	-1.74370925	-0.34241580	-1.28258955	-0.32449848	-0.48305429	-3.69952380	-0.53465957	-0.55413497	-1.69854674	-0.33699409	-1.31251082	0.00485164	-0.52412440	-3.52930323	-0.67847790	-0.65097672
chb03_chb03_02_245	2	chb03	6252	-0.97594666	-2.96110305	0.46139341	-0.21671117	-0.57032827	-5.20881284	0.12279567	-1.82691226	-0.44754534	-2.30507581	0.53405937	-0.18078207	-0.76541130	-4.40310215	0.25634126	-1.25969630	0.02214471	-2.10447244	1.11966149	0.20844989	-0.98616314	-4.18748943	0.58506888	-1.07984733	-0.34818783	-2.44604034	1.56420617	0.24437900	-1.46360317	-6.34361663	0.16388662	-1.60555969	-0.10882655	-1.88218222	1.93608489	1.57974403	-1.09910594	-4.60736683	0.40015960	-0.08376076	0.04020971	-2.77676482	1.53428489	-0.15682933	-1.29418897	-4.91376385	0.19984120	-0.45729322	-0.93530040	-2.89604250	1.12821043	-0.39635669	-0.62166591	-3.75626399	-0.10834094	0.76014592	-0.70497162	-2.52736603	0.70503809	1.03481929	-0.61653215	-4.19883747	0.27175037	-1.68856691
chb03_chb03_02_246	2	chb03	6302	0.84861856	2.22205431	0.48704022	0.09467440	2.19163664	6.42292602	0.57479614	2.37878660	1.04733358	2.43350111	0.75205724	-0.00712473	2.43805730	6.41157798	1.18602406	2.04675775	1.16475610	2.52567023	0.83754660	-0.04305383	2.50992999	6.42292602	1.41716066	1.93608146	1.17830485	2.51482680	0.81617426	0.12461532	2.37131837	6.42292602	1.53016078	1.65939075	1.12862609	2.36844056	0.72641043	0.35216631	2.10949642	6.34348975	1.40175155	1.65939075	1.22798360	2.09193321	0.77342958	0.59768186	1.90927963	6.26405349	1.16547858	2.06059228	1.21895110	1.82084757	0.81189979	0.61564641	1.76553425	6.12787703	1.01138751	2.14359950	1.10604484	1.60940078	0.92303596	0.49588273	1.64232392	5.75339178	0.98570566	2.17126857
chb03_chb03_02_247	2	chb03	6352	1.08797984	2.97567238	0.36735512	0.59169367	-0.63706720	6.57045051	-0.99179641	3.22269329	1.29121111	2.75338216	0.32461044	0.64558733	-0.32904138	6.47966621	-0.91475087	3.48554946	1.34992237	2.68832161	0.28186576	0.97493745	-0.26743621	6.54775444	-0.81715986	3.69306750	1.38605237	2.93229868	0.38872746	1.10667750	-0.24176739	6.68393089	-0.58088689	3.69306750	1.29121111	2.83470785	0.49131469	1.08871294	-0.36497772	6.58179855	-0.47815951	3.67923297	1.20088610	2.68289990	0.62809767	1.10667750	-0.48305429	6.63853874	-0.39084123	3.65156389	1.15572359	2.75880387	0.63237213	1.18452389	-0.54465945	6.62719070	-0.51925046	3.63772936	1.36347112	2.58530907	0.61099979	0.87912650	-0.21609857	6.36618583	-0.56547778	3.80374379
chb03_chb03_02_248	2	chb03	6402	-0.76368288	-0.33699409	-0.31655977	-0.51612037	-2.06938730	-0.23837223	-1.95229741	-1.14902001	-0.70497162	-0.16892100	-0.23534488	-0.59995495	-2.11559117	0.07937283	-1.83416093	-1.05217826	-0.64626037	-0.48880205	-0.19260020	-0.50414400	-2.20286515	0.41981396	-1.77252450	-0.67864580	-0.65529287	-0.53759746	-0.24389381	-0.32449848	-2.25933656	0.69216687	-1.81361545	-0.31894787	-0.47915910	-0.26651182	-0.33793211	0.11263895	-1.93077567	0.86238744	-1.90093372	-0.08376076	-0.34818783	-0.14181243	-0.32510871	0.41204815	-1.84863545	0.93047567	-2.01393384	-0.20827158	-0.31205783	-0.00084790	-0.31655977	0.69349280	-1.95131073	1.18013250	-2.02934295	-0.18060251	-0.19011906	-0.03337818	-0.32938317	0.70546917	-1.94617697	1.67944617	-2.02934295	-0.19443704
chb03_chb03_02_249	2	chb03	6452	-0.18108656	1.39795398	-0.52173424	0.83122103	0.77471784	-2.95055330	0.21011394	-1.09368187	-0.28044407	1.64193105	-0.83377040	0.06473348	1.43183960	-1.95192596	0.80593275	1.03683664	-0.36173658	0.80698729	-0.91071083	0.12461532	1.43697336	-1.86114166	0.84188733	0.89849128	-0.28044407	1.04554265	-0.98337678	0.47791817	1.55504993	-2.55337197	0.71861448	0.35894439	-0.22624907	0.56843193	-0.97482785	1.45399217	1.32916432	-3.38177874	0.44638692	-0.40195508	-0.50174035	0.09674293	-0.94918104	1.57974403	1.41643831	-3.39312677	0.12793204	-1.27353083	-0.22173282	0.16722519	-1.01757253	1.27434665	1.45237466	-4.47119038	0.10738656	-1.48104887	-0.42044784	0.10216464	-1.14153210	0.14856805	1.25729163	-5.08398442	0.04575013	-1.35653805
chb03_chb03_02_250	4	chb03	6502	1.72025491	0.88831299	0.65801894	-0.08497112	2.46372612	2.85964211	1.82807018	-0.34661694	1.63444615	1.21361575	0.71786150	0.17252079	2.40725472	2.96177446	1.83320655	-0.13909890	1.62992990	1.06722950	0.70503809	0.26234355	2.24810804	2.96177446	1.77157012	-0.15293344	1.63896240	0.64433591	0.57252958	0.25635537	2.38671966	2.39437256	1.55070626	-0.19443704	1.63896240	0.66602276	0.68366575	0.60367004	2.48426117	2.41706864	1.64316090	-0.15293344	1.72928741	0.73650503	0.77342958	0.19048534	2.59720398	2.34898041	1.62775179	-0.13909890	1.77444992	1.00216895	0.70503809	-0.01910110	2.54586634	2.25819611	1.65343364	-0.06992622	1.75638491	1.09975978	0.69648916	0.04676893	2.55100010	2.12201965	1.83320655	-0.19443704
