ATTEMPT_INDEX	PARENT_V7_ORDINAL	CHECKPOINT_ROLE	DEPTH_DELTA	CHILD_U_OFFSET	CHILD_S_OFFSET	NODE_ID	CARRIER	STATUS	WORKER_RC	ELAPSED_MS	INPUT_SHA256	RUN_CHALLENGE	ATTEMPT_BINDING	STDOUT_SHA256	STDERR_SHA256	SUMMARY_SHA256	C1_ORIENTATION_UNRESOLVED	C2_HULL_ORIENTATION_UNRESOLVED	EVENT1_CHARTS_CERTIFIED	EVENT2_CHARTS_CERTIFIED	HOMOGENEOUS_COMPUTATION_VALID	CERTIFICATE_PASS	PROBE_PASS
444	23	MASKED_TARGET	4	13	13	U07-0000000109_S08-0000000173	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16813	4728794a2f6b25c5b602a4f5551ba8633e7fd9e59b49f2daf11798e9074efcc0	3839dd01066133411c8249f8aa8edbac8a2af7e55b4b9647908dfeeb698e8e1f	a221f35e894b1f22b9a59cddb88d91ac0bc87672a306cfe6042ab629825555c3	07db7a33957bb2e0b436053eb353152874fd91e1db160e01c3884ee77429614d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
445	23	MASKED_TARGET	4	13	14	U07-0000000109_S08-0000000174	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17436	4b885dc1e37c827977a50284e3e2b2113624305d939fe3c01c0596f627285582	0c0a9cf3e0cda65286ac57648217963a39151bf636a3cecd192ed5c6176fc44e	31ab93f2213ea3b4ec3a33254e783d064d910221defbe563850ea7435a3343a2	9731ef6a1367dfe665e877818ee036d86850bdc0ccba8bc765252ae32fc700b8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
446	23	MASKED_TARGET	4	13	14	U07-0000000109_S08-0000000174	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16685	4b885dc1e37c827977a50284e3e2b2113624305d939fe3c01c0596f627285582	0c0a9cf3e0cda65286ac57648217963a39151bf636a3cecd192ed5c6176fc44e	ad636866a0eda1463589f917ed28ccacc6e5e46afc78db2020e870d40922d7b3	f49fb4c552620dc14d76dc456097b22cf713805807c530c874fe78a8ea955239	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
447	23	MASKED_TARGET	4	13	15	U07-0000000109_S08-0000000175	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17422	5915d28d661a8d1c2ad6eece499a410e05f5c9261eac5371359c835f4ec5fa17	0d7c11a76882403ac51c0398d6ce951228f424c7ddfd7f9699f3a6fb115fd9c9	00abb556027eb17099f054349c64a0f7ffcdb1ca2e58a8e7f759e51a2ccba6ea	4811908bf3ddc3b81714d24d088857461f8561198b5eb51874a41374464e8d8d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
448	23	MASKED_TARGET	4	13	15	U07-0000000109_S08-0000000175	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16709	5915d28d661a8d1c2ad6eece499a410e05f5c9261eac5371359c835f4ec5fa17	0d7c11a76882403ac51c0398d6ce951228f424c7ddfd7f9699f3a6fb115fd9c9	7e981b46e52cffd7a4b43e9491e76ecb0904d04cad34b408e9ac5655c7d1696d	17598cb5ab92356fe70bdbce535f5b2e7276ca34b254ebb9b4f355bcbd149500	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
449	23	MASKED_TARGET	4	14	0	U07-0000000110_S08-0000000160	C0HORect2Set	DESCENDANT_PROBE_REJECTED	0	17399	c665c7bcf94fca9856509027c656a16ad57479f2d7d8ce8f72d976b6827cda41	4a62d0f632601dce98a3a7aac7a2126e54f0c3cb38ab599942f272db36f81f20	cd192e0c33fd0478f16f00ffbe0aad1bc8ff1777d63f579494f6bf0da76e7d6b	ad23c4e336a81cdd463105c769fc8281743ad04f93cb5d774b6746da61bac953	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
450	23	MASKED_TARGET	4	14	0	U07-0000000110_S08-0000000160	C0Rect2Set	DESCENDANT_PROBE_REJECTED	0	16727	c665c7bcf94fca9856509027c656a16ad57479f2d7d8ce8f72d976b6827cda41	4a62d0f632601dce98a3a7aac7a2126e54f0c3cb38ab599942f272db36f81f20	521ec6328acc81543ee5a87228166704895ae63a2d532dd0bf4afb37baf394e4	22a8c242351d851fb38298f84b976816082df38d133af7677b8bbc5fa4820fe2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
451	23	MASKED_TARGET	4	14	1	U07-0000000110_S08-0000000161	C0HORect2Set	DESCENDANT_PROBE_REJECTED	0	17483	61fabed3bd26a756b2b82409cc424d42aa24a917acbe1e66cadb4443b9763a23	6616f22c285e4c51970033b05de2f93342426ec3f1af18502d1391fb3ba2c40b	15ea5f2c669955f3a59beb93e9cbd841e1cc2140b9a936264645da44afdc1b95	3e60c566fc29b160be7077431c85cc28cdecb2bad2dcbcb0ac522603c2197f8e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
452	23	MASKED_TARGET	4	14	1	U07-0000000110_S08-0000000161	C0Rect2Set	DESCENDANT_PROBE_REJECTED	0	16730	61fabed3bd26a756b2b82409cc424d42aa24a917acbe1e66cadb4443b9763a23	6616f22c285e4c51970033b05de2f93342426ec3f1af18502d1391fb3ba2c40b	45f262f0c0c9f268697068e3f442ee0e4f163db9c1996a21a6b3acdcd62a3c16	efcce74e111b1b234c6c53edb9cc8d132b2e941ff834410dc56d8f764f4c83cf	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
453	23	MASKED_TARGET	4	14	2	U07-0000000110_S08-0000000162	C0HORect2Set	DESCENDANT_PROBE_REJECTED	0	17421	46c3457c3cbcd3c3863e634fb12f6dfd79631c2a447bf168435f10163acdf111	8b69e734c987ef3017d1066f7580002847dfc1d25b3e75bd94f5415bc4a9677c	5cc2f5d549cac613946299a629df7730550ad6ff2cc009a4f3fa3c745b81dd07	c28c367b9524bffddf773b261f7c7cfc5c4b3ab98e99b2d05a108f8d8a0b6ac6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
454	23	MASKED_TARGET	4	14	2	U07-0000000110_S08-0000000162	C0Rect2Set	DESCENDANT_PROBE_REJECTED	0	16756	46c3457c3cbcd3c3863e634fb12f6dfd79631c2a447bf168435f10163acdf111	8b69e734c987ef3017d1066f7580002847dfc1d25b3e75bd94f5415bc4a9677c	2c9cdc43fabd9d8e64efb62095cecd09eeb8c0b00d5cc00c12bd08a8bd5b273e	316fcb86b393e36bf97e5048838017423fb141e8e905e86b98203ba2402ef90c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
455	23	MASKED_TARGET	4	14	3	U07-0000000110_S08-0000000163	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17431	6d98e17f32e56b0cd0f027b80af4bceafadd156c2442a598d53f35dbe51db759	9d9c123b7c0a1eaa1c387a6d7d42cd5d53cdf129dbbe72d6c0a3ce344cebe5d8	b1b608b8a245e6dc9047e22ec452598e770db7d9b21715c44f0dcd793ef489d1	59840dd8774b1261e86846343d489d27b422cc8c3fe4bf3d95f38148ad223b18	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
456	23	MASKED_TARGET	4	14	3	U07-0000000110_S08-0000000163	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16767	6d98e17f32e56b0cd0f027b80af4bceafadd156c2442a598d53f35dbe51db759	9d9c123b7c0a1eaa1c387a6d7d42cd5d53cdf129dbbe72d6c0a3ce344cebe5d8	d0ac0d0b6a897e6e69c0a2ef57aff6bf894567f3daf6244c4312ea12b0255df2	0cdbc37706ec3727e81b8817b230f28db53da95c21e40591ce3707f31ff2232f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
457	23	MASKED_TARGET	4	14	4	U07-0000000110_S08-0000000164	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17384	1990397ec1483f668f5ee926b4ee4b80d5b1c3572247aba6061d9720ff33d8b2	4f173c3984c91525e1b0b3939454ca18e74f5775062864d254c34175f304a30a	c6e56980b7c127d4e87454ff5eb70a19dece5b9a8b0e96ebc1a376fdaac460fd	90c58c7fa6cc850dcb318b3a97f9b281ac8e011a974832ff01bc7e26f432557c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
458	23	MASKED_TARGET	4	14	4	U07-0000000110_S08-0000000164	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16707	1990397ec1483f668f5ee926b4ee4b80d5b1c3572247aba6061d9720ff33d8b2	4f173c3984c91525e1b0b3939454ca18e74f5775062864d254c34175f304a30a	2d0b818d4268e4f1119b1a25c6a388f924df92bb1e60a51ce09949c40465553d	f802672bfdeb6c2d93ff61a0cb7d013be907b5102132299dc4199a82fa3285ff	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
459	23	MASKED_TARGET	4	14	5	U07-0000000110_S08-0000000165	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17460	10463aaa545ed5fc73fac1dd0293aa8d3391f6c203bad4a02271cc467203d877	e8cbcd947fc18d729a586cc090447db72890c72a05526fc630f067c63ac90455	823741023cfbd7e6a26a05c0a2d0ae89a97ac79dc471562509c1eb1625bf4446	8c691706f68b5e5dbfb02fbaa1897025760017e75f7096d53a7755bf2c6d7992	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
460	23	MASKED_TARGET	4	14	5	U07-0000000110_S08-0000000165	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16721	10463aaa545ed5fc73fac1dd0293aa8d3391f6c203bad4a02271cc467203d877	e8cbcd947fc18d729a586cc090447db72890c72a05526fc630f067c63ac90455	52753c8decb8836ba8b47850d60184aadabbda6e9c0f05de9133ac2f1dca045b	5ab7938751dbf49ebb6ea6516273e173250a191f644e2b6e5509af4fa49f6c83	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
461	23	MASKED_TARGET	4	14	6	U07-0000000110_S08-0000000166	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17504	e1d903679e6c0205ac830702bc28d67f773450827d34b3263e01e4584d14802c	de1bb8459bca891dbfe8cf2c2d74dd44f01b8cdc11a313eb697ab09de190638d	e6c8a3dbb0a7022269a4eab78dac565f1f52784685a0dec641ee05476bf053be	277e4ceb786881db2ddae6fa55ac71e478b123b992339d7f5242176620581e80	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
462	23	MASKED_TARGET	4	14	6	U07-0000000110_S08-0000000166	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16746	e1d903679e6c0205ac830702bc28d67f773450827d34b3263e01e4584d14802c	de1bb8459bca891dbfe8cf2c2d74dd44f01b8cdc11a313eb697ab09de190638d	2ba5d1ea08518f3e710b03b5ea3305059f62e8c959b7037d5b26b319914d8c2d	dbf6fe0b0d059bb2913daed525621d907b842ee9dfa8e8e1a347b1da019b18ea	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
463	23	MASKED_TARGET	4	14	7	U07-0000000110_S08-0000000167	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17418	18ae4792bd7704d96cb7ee49f6176acb4a00f825180c2a550c2be986eff2e6bf	9494127fbce262b057214689d145c15729d72cb7e46bef46bcfcde4ffa49cbb6	487221dbeb610320684a7402eaa90bdbc32d1ae8a4b9fef9315d6b9d45efea9d	7c097305fa982a639469474c732a670c1d3882c8b3eccc3aad1c4312720bc63b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
464	23	MASKED_TARGET	4	14	7	U07-0000000110_S08-0000000167	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16713	18ae4792bd7704d96cb7ee49f6176acb4a00f825180c2a550c2be986eff2e6bf	9494127fbce262b057214689d145c15729d72cb7e46bef46bcfcde4ffa49cbb6	bb6ab97606bfb2fbe39681b082561c5b145ef5d66d8d4a73660203f663c250ae	67db5e3f6bc768972818608964ea9b834597ca39f8f01a0e188964d5b13a302a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
465	23	MASKED_TARGET	4	14	8	U07-0000000110_S08-0000000168	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17444	17e2c0419bc2b99536eac5578d577bebb8e489fb38730c6f77a20001ac0e6bae	d0887d81f0686ed8c42c3b41718098b16f88e54eb052b107144d6a096ed01837	90bbf133c480f687efd46fd5eef753a3e6a8fddafe889a39c107a5bdac86969d	c960a494540671e8d7ffd151f19977838eff97fea95cca61a4b88c6076e989d9	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
466	23	MASKED_TARGET	4	14	8	U07-0000000110_S08-0000000168	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16706	17e2c0419bc2b99536eac5578d577bebb8e489fb38730c6f77a20001ac0e6bae	d0887d81f0686ed8c42c3b41718098b16f88e54eb052b107144d6a096ed01837	ff92068ce8a54231db6106542bee1710b7db26434a4e96e6dcba9cb4c66947c6	b8c2d5002ba31bd491a2e46f02a07ec7724089245b9f936e42db50092447718a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
467	23	MASKED_TARGET	4	14	9	U07-0000000110_S08-0000000169	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17475	62731f6cb106706d264d2b51934213dc0b5f352556afff26195f5e04bb5cad67	e756897d4fb1d5e82286483f1e1c9f229aa103a79b5f66728da6f73bbb2cf2de	4d06f2a7f961d2938bb51bae3b7b1ab956cd1ff5753f15c27d872826d28b7e21	686211e75d19c0d1ed6f79ef48ff9959796ba7a51bf9910a8a73fd4609cd18b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
468	23	MASKED_TARGET	4	14	9	U07-0000000110_S08-0000000169	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16710	62731f6cb106706d264d2b51934213dc0b5f352556afff26195f5e04bb5cad67	e756897d4fb1d5e82286483f1e1c9f229aa103a79b5f66728da6f73bbb2cf2de	9754cc43dff0504f9fc6acc2fecad50382f560800a505b201fcc36864b0f77f5	ce194b3ced6e497e38fbf65721be64b0b5084e73f70dd82031569d217f9c47b4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
469	23	MASKED_TARGET	4	14	10	U07-0000000110_S08-0000000170	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17448	4f35520195b537d21d910d4cefb17810c3664f439bdeebdd51caee8f2f0cd050	8a5d6e149b319a26c017ae711f38586500cf32c34cf5086b7f2c0150845ef0ba	898ed435fe9b8e3c7be1d0a163b0a6ffa7a8768284497c5baaa1309adfaf6980	d65b1c3b1cdf96abb40bb1107d992ae8254866207d8e2d235a7c0b28032c84b0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
470	23	MASKED_TARGET	4	14	10	U07-0000000110_S08-0000000170	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16713	4f35520195b537d21d910d4cefb17810c3664f439bdeebdd51caee8f2f0cd050	8a5d6e149b319a26c017ae711f38586500cf32c34cf5086b7f2c0150845ef0ba	4d0561a3a05571fd8123a22a5f3cbe0220bf12068d9965d0d8461c8396120196	5fcbe3c7ec53ecd0781bac5381b3e53cc8a70028ca59e78e9c01ceebb3707337	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
471	23	MASKED_TARGET	4	14	11	U07-0000000110_S08-0000000171	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17417	64741bceb6b864186f66a3f91eacdb363f111cdbb6b405a9ac5271c213f205db	d1f8589bba0e185c71422fc89c8b8ec7491d8c0b621afa99241ce611479cf3a3	91efe8a23ae6283beae3cddc19c8744d804a2d1e556c1f1fc6dba9a076f971f3	164730548c491c1aedf8c11c38862e66645747178e83d6e06ed2950700814710	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
472	23	MASKED_TARGET	4	14	11	U07-0000000110_S08-0000000171	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16755	64741bceb6b864186f66a3f91eacdb363f111cdbb6b405a9ac5271c213f205db	d1f8589bba0e185c71422fc89c8b8ec7491d8c0b621afa99241ce611479cf3a3	afde4ebd5cbe386a7a4aa202ecd99706bb9c0521b72f36c8ad95d30020159bc4	03ba59e8f9ba47c836c88458d67d4983011ba8ec43406fee7577855db6ca1843	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
473	23	MASKED_TARGET	4	14	12	U07-0000000110_S08-0000000172	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17447	f88b7062498e635aaf62696cc9b5ceb582e1a44314dbbac433e8c4ea63134a22	5dc33a718f65ac9301fefdfc6b784a1eb86b65de1fc10898cc5a4d0226bf3632	57f3e3e2c63628377af3fc282a886b2c478c1eb969091ad32097c105d9c01e97	feb794e3d7a0b494a44644b824e28c099f12ef5d36793677c3e50f4617dffdb9	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
474	23	MASKED_TARGET	4	14	12	U07-0000000110_S08-0000000172	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16808	f88b7062498e635aaf62696cc9b5ceb582e1a44314dbbac433e8c4ea63134a22	5dc33a718f65ac9301fefdfc6b784a1eb86b65de1fc10898cc5a4d0226bf3632	89b1a4ebc9ba78732e9669629fdc89191ed14af9a462118244157624c7b85162	d20cd4ef58afd0c7d734be250c55ed6104e3edef9c4cc1cec95b8d21e50538d5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
475	23	MASKED_TARGET	4	14	13	U07-0000000110_S08-0000000173	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17459	47b62fec77825583f4161100dffa855242f9045f2f32c14959855e8240e130fa	82b37a09bfd6e9f24adb127d6969888c3e02b26ba629c7520eaabb61031c626c	8e35beebcc4e9d587bfec85e47844908a74de800f3684e905cff50af058b9b9f	88abc7484a4dbe5adcf368c8e6783535b4061266d184f5930dac29cea9e3b9f2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
476	23	MASKED_TARGET	4	14	13	U07-0000000110_S08-0000000173	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16760	47b62fec77825583f4161100dffa855242f9045f2f32c14959855e8240e130fa	82b37a09bfd6e9f24adb127d6969888c3e02b26ba629c7520eaabb61031c626c	fb29fd4505c98c9d3b209c13a3c1a725131a4468e76b10168d2a10c70e0a7043	085f21908357c3d8ac1bc405475fdade174bafdedde5f0934e8eaef060ada652	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
477	23	MASKED_TARGET	4	14	14	U07-0000000110_S08-0000000174	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17877	2c4ca9e9b5a1ea24d5adcffc05a01b8310257fd1e2c69a038cbb280e5a4b8914	e918ab46197c1551ba509f90eb10c25ab71ca284c0fdc861dfe481d6c73c2e11	0741b04c4692d8a32ce4fefc325b5a88892939fbc839a82ec91de5066d0194d3	266dab6110b2cc8e3ecc260adaa337fed3425e1aa9a2c0aae395d0cbbf7fc591	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
478	23	MASKED_TARGET	4	14	14	U07-0000000110_S08-0000000174	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16798	2c4ca9e9b5a1ea24d5adcffc05a01b8310257fd1e2c69a038cbb280e5a4b8914	e918ab46197c1551ba509f90eb10c25ab71ca284c0fdc861dfe481d6c73c2e11	bb5c00c7ac1c889507e7e1468fa91a7fd2039764144dcee458e6be49b80e6532	4455a7ec4bf734630e222240bd69c61e69f8e6ffbef9f4ecf3398e426af1d05d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
479	23	MASKED_TARGET	4	14	15	U07-0000000110_S08-0000000175	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17470	4473544b11776a52b89358dd609565c20478fb2b2c7b7a4ff6469e0d30f18ce9	7e9c6a52598d07d956f45831809b369b7fd19a2e2df2e27af3e339ba6bf62946	7a7a0781a39d39c3d4ef802db69d0bc53df0ef412ed8b1ac2b544fdd659bd351	98f910679f8876086e6e5404e64c58947a2f11570ec1a737b942c5685347e4fc	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
480	23	MASKED_TARGET	4	14	15	U07-0000000110_S08-0000000175	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16708	4473544b11776a52b89358dd609565c20478fb2b2c7b7a4ff6469e0d30f18ce9	7e9c6a52598d07d956f45831809b369b7fd19a2e2df2e27af3e339ba6bf62946	f59c4930ae09cd3fb12a48c6a5d84b98b0bd881c646f578a77bb5fd48e4c588e	e403353ef21dfe9ee637dd2128978787b9306345850a607209824a9194cf00bc	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
481	23	MASKED_TARGET	4	15	0	U07-0000000111_S08-0000000160	C0HORect2Set	DESCENDANT_PROBE_REJECTED	0	17386	f99cd855157c8c6233c8db4ee10689bd0d7ab9220fd83a2ae04fb5bf0fb57655	96b33a9a39994922a254aa8884f1f61e7b3faf590039db8841f0231931e78c4d	a5ee6e9616c8d14985e28064e8bd7c63599057f452079f94d058246c302b1515	3dec003bf67217e96f7785886e4fca0fedf933a3ab77f26a9be4ca89add26ee7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
482	23	MASKED_TARGET	4	15	0	U07-0000000111_S08-0000000160	C0Rect2Set	DESCENDANT_PROBE_REJECTED	0	16744	f99cd855157c8c6233c8db4ee10689bd0d7ab9220fd83a2ae04fb5bf0fb57655	96b33a9a39994922a254aa8884f1f61e7b3faf590039db8841f0231931e78c4d	e915c7b3edace80cb66fe173d0f1147568bf37e9606925029350b277839f74c7	a2c66f53937af1106a85900246503fced18174509ca616a1338701117f562c6e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
483	23	MASKED_TARGET	4	15	1	U07-0000000111_S08-0000000161	C0HORect2Set	DESCENDANT_PROBE_REJECTED	0	17408	b12c6e337440ba4ce06fd057a1b92b3888ede206857f4e1a9682cc546b0f43c6	eda33f35dc60ee9c156d638b9e461510f0b0610a0f1874458e841e349c656a8b	9a1da76e550291521ef7f21ac17d89b6664cd53f9aa5a3a1631ff71f9d067013	24e99e536e44d58ee4156eb8cae142da8e06c113e1ecf0c6139c180b329bc790	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
