id	ontology	iri	label
2072	mouse	http://mouse.owl#MA_0002087	brachial vein
2073	mouse	http://mouse.owl#MA_0002088	bronchial vein
2074	mouse	http://mouse.owl#MA_0002089	buccal vein
2075	mouse	http://mouse.owl#MA_0002090	caudal auricular vein
2076	mouse	http://mouse.owl#MA_0002091	caudal humeral circumflex vein
2077	mouse	http://mouse.owl#MA_0002092	cephalic vein
2078	mouse	http://mouse.owl#MA_0002093	cerebellar vein
2079	mouse	http://mouse.owl#MA_0002094	inferior cerebellar vein
2080	mouse	http://mouse.owl#MA_0002095	superior cerebellar vein
2081	mouse	http://mouse.owl#MA_0002096	cerebral vein
2082	mouse	http://mouse.owl#MA_0002097	inferior cerebral vein
2083	mouse	http://mouse.owl#MA_0002098	cutaneous vein
2084	mouse	http://mouse.owl#MA_0002099	deep iliac circumflex vein
2085	mouse	http://mouse.owl#MA_0002100	deferent duct vein
2086	mouse	http://mouse.owl#MA_0002101	digital vein
2087	mouse	http://mouse.owl#MA_0002102	dorsal cerebellar vein
2088	mouse	http://mouse.owl#MA_0002103	dorsal cerebral vein
2089	mouse	http://mouse.owl#MA_0002104	dorsal intercostal vein
2090	mouse	http://mouse.owl#MA_0002105	dorsal metatarsal vein
2091	mouse	http://mouse.owl#MA_0002106	dorsal nasal vein
2092	mouse	http://mouse.owl#MA_0002107	dorsal penis vein
2093	mouse	http://mouse.owl#MA_0002108	dorsal spinal vein
2094	mouse	http://mouse.owl#MA_0002109	dorsal vena of penis
2095	mouse	http://mouse.owl#MA_0002110	dorsal venous arch
2096	mouse	http://mouse.owl#MA_0002111	ductus venosus
2097	mouse	http://mouse.owl#MA_0002112	duodenal vein
2098	mouse	http://mouse.owl#MA_0002113	dural vein
2099	mouse	http://mouse.owl#MA_0002114	epigastric vein
2100	mouse	http://mouse.owl#MA_0002115	facial vein
2101	mouse	http://mouse.owl#MA_0002116	anterior facial vein
2102	mouse	http://mouse.owl#MA_0002117	posterior facial vein
2103	mouse	http://mouse.owl#MA_0002118	femoral vein
2104	mouse	http://mouse.owl#MA_0002119	medial femoral vein
2105	mouse	http://mouse.owl#MA_0002120	forelimb digital veins
2106	mouse	http://mouse.owl#MA_0002121	common palmar digital vein
2107	mouse	http://mouse.owl#MA_0002122	digital torus vein
2108	mouse	http://mouse.owl#MA_0002123	forelimb common dorsal digital vein
2109	mouse	http://mouse.owl#MA_0002124	forelimb proper dorsal digital vein
2110	mouse	http://mouse.owl#MA_0002125	lateral dorsal digital vein 05
2111	mouse	http://mouse.owl#MA_0002126	proper palmal vein
2112	mouse	http://mouse.owl#MA_0002127	superficial palmal arch
2113	mouse	http://mouse.owl#MA_0002128	gastric vein
2114	mouse	http://mouse.owl#MA_0002129	gastroepiploic vein
2115	mouse	http://mouse.owl#MA_0002131	great vein of heart
2116	mouse	http://mouse.owl#MA_0002132	hepatic portal vein
2117	mouse	http://mouse.owl#MA_0002133	hindlimb digital veins
2118	mouse	http://mouse.owl#MA_0002134	common plantar vein
2119	mouse	http://mouse.owl#MA_0002136	hindlimb common dorsal digital vein
2120	mouse	http://mouse.owl#MA_0002137	hindlimb proper dorsal digital vein
2121	mouse	http://mouse.owl#MA_0002138	proper plantar vein
2122	mouse	http://mouse.owl#MA_0002139	hypogastric vein
2123	mouse	http://mouse.owl#MA_0002140	ileal vein
2124	mouse	http://mouse.owl#MA_0002141	ileocolic vein
2125	mouse	http://mouse.owl#MA_0002142	iliac vein
2126	mouse	http://mouse.owl#MA_0002143	common iliac vein
2127	mouse	http://mouse.owl#MA_0002144	external iliac vein
2128	mouse	http://mouse.owl#MA_0002145	internal iliac vein
2129	mouse	http://mouse.owl#MA_0002146	ilio-lumbar vein
2130	mouse	http://mouse.owl#MA_0002147	inferior palpebral vein
2131	mouse	http://mouse.owl#MA_0002148	internal mammary vein
2132	mouse	http://mouse.owl#MA_0002149	internal spermatic vein
2133	mouse	http://mouse.owl#MA_0002150	left internal spermatic vein
2134	mouse	http://mouse.owl#MA_0002151	right internal spermatic vein
2135	mouse	http://mouse.owl#MA_0002152	ischiatic vein
2136	mouse	http://mouse.owl#MA_0002153	jejunal vein
2137	mouse	http://mouse.owl#MA_0002154	jugular vein
2138	mouse	http://mouse.owl#MA_0002155	anterior jugular vein
2139	mouse	http://mouse.owl#MA_0002156	external jugular vein
2140	mouse	http://mouse.owl#MA_0002157	internal jugular vein
2141	mouse	http://mouse.owl#MA_0002158	kidney subcortical veins
2142	mouse	http://mouse.owl#MA_0002159	lateral caudal vein
2143	mouse	http://mouse.owl#MA_0002160	lateral marginal vein
2144	mouse	http://mouse.owl#MA_0002161	lateral saphenous vein
2145	mouse	http://mouse.owl#MA_0002162	lateral thoracic vein
2146	mouse	http://mouse.owl#MA_0002163	left hepatico-cardiac vein
2147	mouse	http://mouse.owl#MA_0002164	lienal vein
2148	mouse	http://mouse.owl#MA_0002165	lieno-pancreatic vein
2149	mouse	http://mouse.owl#MA_0002166	linguofacial vein
2150	mouse	http://mouse.owl#MA_0002167	masseteric vein
2151	mouse	http://mouse.owl#MA_0002168	maternal placental vein
2152	mouse	http://mouse.owl#MA_0002169	maxillary vein
2153	mouse	http://mouse.owl#MA_0002171	medial marginal vein
2154	mouse	http://mouse.owl#MA_0002172	medial plantar vein
2155	mouse	http://mouse.owl#MA_0002173	medial saphenous vein
2156	mouse	http://mouse.owl#MA_0002174	medial tarsal vein
2157	mouse	http://mouse.owl#MA_0002175	median vein
2158	mouse	http://mouse.owl#MA_0002176	median cubital vein
2159	mouse	http://mouse.owl#MA_0002177	mesenteric vein
2160	mouse	http://mouse.owl#MA_0002178	inferior mesenteric vein
2161	mouse	http://mouse.owl#MA_0002179	superior mesenteric vein
2162	mouse	http://mouse.owl#MA_0002180	middle caudal vein
2163	mouse	http://mouse.owl#MA_0002181	middle colic vein
2164	mouse	http://mouse.owl#MA_0002182	naso-frontal vein
2165	mouse	http://mouse.owl#MA_0002183	obturator vein
2166	mouse	http://mouse.owl#MA_0002184	ocular angle vein
2167	mouse	http://mouse.owl#MA_0002185	ophthalmic plexus
2168	mouse	http://mouse.owl#MA_0002186	ovarian vein
2169	mouse	http://mouse.owl#MA_0002187	pericardiacophrenic vein
2170	mouse	http://mouse.owl#MA_0002189	pancreatic vein
2171	mouse	http://mouse.owl#MA_0002190	pancreatico-duodenal vein
2172	mouse	http://mouse.owl#MA_0002191	inferior pancreatico-duodenal vein
2173	mouse	http://mouse.owl#MA_0002192	superior pancreatico-duodenal vein
2174	mouse	http://mouse.owl#MA_0002193	perineal vein
2175	mouse	http://mouse.owl#MA_0002194	phrenic vein
2176	mouse	http://mouse.owl#MA_0002195	inferior phrenic vein
2177	mouse	http://mouse.owl#MA_0002196	pial vein
2178	mouse	http://mouse.owl#MA_0002197	popliteal vein
2179	mouse	http://mouse.owl#MA_0002198	portal vein
2180	mouse	http://mouse.owl#MA_0002199	principal vein of forelimb
2181	mouse	http://mouse.owl#MA_0002200	principal vein of hindlimb
2182	mouse	http://mouse.owl#MA_0002201	proximal caudal femoral vein
2183	mouse	http://mouse.owl#MA_0002202	pudendal vein
2184	mouse	http://mouse.owl#MA_0002203	inferior external pudendal vein
2185	mouse	http://mouse.owl#MA_0002204	superior external pudendal vein
2186	mouse	http://mouse.owl#MA_0002205	pudendoepigastric vein
2187	mouse	http://mouse.owl#MA_0002206	pulmonary vein
2188	mouse	http://mouse.owl#MA_0002207	left pulmonary vein
2189	mouse	http://mouse.owl#MA_0002208	right pulmonary vein
2190	mouse	http://mouse.owl#MA_0002209	right hepatico-cardiac vein
2191	mouse	http://mouse.owl#MA_0002210	renal vein
2192	mouse	http://mouse.owl#MA_0002211	left renal vein
2193	mouse	http://mouse.owl#MA_0002212	right renal vein
2194	mouse	http://mouse.owl#MA_0002213	retinal vein
2195	mouse	http://mouse.owl#MA_0002214	rostral auricular vein
2196	mouse	http://mouse.owl#MA_0002215	saphenous vein
2197	mouse	http://mouse.owl#MA_0002216	great saphenous vein
2198	mouse	http://mouse.owl#MA_0002217	small saphenous vein
2199	mouse	http://mouse.owl#MA_0002218	spermatic vein
2200	mouse	http://mouse.owl#MA_0002219	left spermatic vein
2201	mouse	http://mouse.owl#MA_0002220	right spermatic vein
2202	mouse	http://mouse.owl#MA_0002221	subclavian vein
2203	mouse	http://mouse.owl#MA_0002222	subcostal vein
2204	mouse	http://mouse.owl#MA_0002223	submental vein
2205	mouse	http://mouse.owl#MA_0002224	subscapular vein
2206	mouse	http://mouse.owl#MA_0002225	superficial cervical vein
2207	mouse	http://mouse.owl#MA_0002226	superior intercostal vein
2208	mouse	http://mouse.owl#MA_0002227	superior vesical vein
2209	mouse	http://mouse.owl#MA_0002228	supraorbital vein
2210	mouse	http://mouse.owl#MA_0002229	suprarenal vein
2211	mouse	http://mouse.owl#MA_0002230	inferior suprarenal vein
2212	mouse	http://mouse.owl#MA_0002231	sural vein
2213	mouse	http://mouse.owl#MA_0002232	external sural vein
2214	mouse	http://mouse.owl#MA_0002233	tail vein
2215	mouse	http://mouse.owl#MA_0002234	testicular vein
2216	mouse	http://mouse.owl#MA_0002235	thoracic vein
2217	mouse	http://mouse.owl#MA_0002236	external thoracic vein
2218	mouse	http://mouse.owl#MA_0002237	internal thoracic vein
2219	mouse	http://mouse.owl#MA_0002238	thoracodorsal vein
2220	mouse	http://mouse.owl#MA_0002239	temporal vein
2221	mouse	http://mouse.owl#MA_0002240	deep temporal vein
2222	mouse	http://mouse.owl#MA_0002241	middle temporal vein
2223	mouse	http://mouse.owl#MA_0002242	superficial temporal vein
2224	mouse	http://mouse.owl#MA_0002243	tibial vein
2225	mouse	http://mouse.owl#MA_0002244	anterior tibial vein
2226	mouse	http://mouse.owl#MA_0002245	posterior tibial vein
2227	mouse	http://mouse.owl#MA_0002246	thymic vein
2228	mouse	http://mouse.owl#MA_0002247	transverse facial vein
2229	mouse	http://mouse.owl#MA_0002248	ulnar collateral vein
2230	mouse	http://mouse.owl#MA_0002249	umbilical vein
2231	mouse	http://mouse.owl#MA_0002250	ureteric vein
2232	mouse	http://mouse.owl#MA_0002251	vaginal vein
2233	mouse	http://mouse.owl#MA_0002252	vein of clitoris
2234	mouse	http://mouse.owl#MA_0002253	vein of lower lip
2235	mouse	http://mouse.owl#MA_0002254	vein of trabecular bone
2236	mouse	http://mouse.owl#MA_0002255	vein of upper lip
2237	mouse	http://mouse.owl#MA_0002256	vein of vesicular gland
2238	mouse	http://mouse.owl#MA_0002257	venous vaginal plexus
2239	mouse	http://mouse.owl#MA_0002258	ventral auricular vein
2240	mouse	http://mouse.owl#MA_0002259	ventral intercostal vein
2241	mouse	http://mouse.owl#MA_0002260	ventral labial vein
2242	mouse	http://mouse.owl#MA_0002261	ventral nasal vein
2243	mouse	http://mouse.owl#MA_0002262	vertebral vein
2244	mouse	http://mouse.owl#MA_0002263	vesical vein
2245	mouse	http://mouse.owl#MA_0002264	inferior vesical vein
2246	mouse	http://mouse.owl#MA_0002266	abductor pollicis longus
2247	mouse	http://mouse.owl#MA_0002267	adductor group (leg)
2248	mouse	http://mouse.owl#MA_0002268	anterior abdominal wall muscle
2249	mouse	http://mouse.owl#MA_0002269	biceps brachii
2250	mouse	http://mouse.owl#MA_0002270	biceps femoris
2251	mouse	http://mouse.owl#MA_0002271	brachialis
2252	mouse	http://mouse.owl#MA_0002272	buccinator
2253	mouse	http://mouse.owl#MA_0002273	bulboglandular
2254	mouse	http://mouse.owl#MA_0002274	cleidobrachial
2255	mouse	http://mouse.owl#MA_0002275	cleidocephalic
2256	mouse	http://mouse.owl#MA_0002276	cleidooccipital
2257	mouse	http://mouse.owl#MA_0002277	coccygeus
2258	mouse	http://mouse.owl#MA_0002278	constrictor muscle of pharynx
2259	mouse	http://mouse.owl#MA_0002279	constrictor muscle of pharynx inferior
2260	mouse	http://mouse.owl#MA_0002280	constrictor muscle of pharynx superior
2261	mouse	http://mouse.owl#MA_0002281	constrictor vulvae
2262	mouse	http://mouse.owl#MA_0002282	coracobrachial
2263	mouse	http://mouse.owl#MA_0002283	cricoarytenoid
2264	mouse	http://mouse.owl#MA_0002284	cricothyroid
2265	mouse	http://mouse.owl#MA_0002285	cutaneous trunci
2266	mouse	http://mouse.owl#MA_0002286	deltoid
2267	mouse	http://mouse.owl#MA_0002287	depressor labii inferioris
2268	mouse	http://mouse.owl#MA_0002288	digastric
2269	mouse	http://mouse.owl#MA_0002289	erector spinae
2270	mouse	http://mouse.owl#MA_0002290	extensor carpi radialis brevis
2271	mouse	http://mouse.owl#MA_0002291	extensor carpi radialis longus
2272	mouse	http://mouse.owl#MA_0002292	extensor carpi ulnaris
2273	mouse	http://mouse.owl#MA_0002293	extensor digitorum communis
2274	mouse	http://mouse.owl#MA_0002294	extensor digitorum lateralis
2275	mouse	http://mouse.owl#MA_0002295	extensor digitorum longus
2276	mouse	http://mouse.owl#MA_0002296	extrinsic tongue muscle
2277	mouse	http://mouse.owl#MA_0002297	flexor carpi radialis
2278	mouse	http://mouse.owl#MA_0002298	flexor carpi ulnaris
2279	mouse	http://mouse.owl#MA_0002299	flexor digitorum longus
2280	mouse	http://mouse.owl#MA_0002300	flexor digitorum profundus
2281	mouse	http://mouse.owl#MA_0002301	flexor hallucis longus
2282	mouse	http://mouse.owl#MA_0002302	foot interosseus muscle
2283	mouse	http://mouse.owl#MA_0002303	dorsal foot interosseus muscle
2284	mouse	http://mouse.owl#MA_0002304	plantar foot interosseus muscle
2285	mouse	http://mouse.owl#MA_0002305	foot lumbrical muscle
2286	mouse	http://mouse.owl#MA_0002306	gastrocnemius
2287	mouse	http://mouse.owl#MA_0002307	genioglossus
2288	mouse	http://mouse.owl#MA_0002308	geniohyoid
2289	mouse	http://mouse.owl#MA_0002309	gluteus maximus
2290	mouse	http://mouse.owl#MA_0002310	gluteus medius
2291	mouse	http://mouse.owl#MA_0002311	gracilis
2292	mouse	http://mouse.owl#MA_0002312	hamstring muscle
2293	mouse	http://mouse.owl#MA_0002313	hand interosseous muscle
2294	mouse	http://mouse.owl#MA_0002314	dorsal hand interosseus muscle
2295	mouse	http://mouse.owl#MA_0002315	palmar hand interosseus muscle
2296	mouse	http://mouse.owl#MA_0002316	hand lumbrical muscle
2297	mouse	http://mouse.owl#MA_0002317	hyoglossus
2298	mouse	http://mouse.owl#MA_0002318	iliacus
2299	mouse	http://mouse.owl#MA_0002319	iliocostalis
2300	mouse	http://mouse.owl#MA_0002320	iliocostalis thoracis
2301	mouse	http://mouse.owl#MA_0002321	iliopsoas
2302	mouse	http://mouse.owl#MA_0002322	iliothoracic
2303	mouse	http://mouse.owl#MA_0002323	infraspinatus
2304	mouse	http://mouse.owl#MA_0002324	intercostales
2305	mouse	http://mouse.owl#MA_0002325	intercostales externus
2306	mouse	http://mouse.owl#MA_0002326	intercostales internus
2307	mouse	http://mouse.owl#MA_0002327	intrinsic tongue muscle
2308	mouse	http://mouse.owl#MA_0002328	intrinsic tongue muscle transverse component
2309	mouse	http://mouse.owl#MA_0002329	intrinsic tongue muscle vertical component
2310	mouse	http://mouse.owl#MA_0002330	ischiocavernosus
2311	mouse	http://mouse.owl#MA_0002331	latissimus dorsi
2312	mouse	http://mouse.owl#MA_0002332	levator ani
2313	mouse	http://mouse.owl#MA_0002333	levator labii superioris
2314	mouse	http://mouse.owl#MA_0002334	levator nasolabialis
2315	mouse	http://mouse.owl#MA_0002335	longissimus atlantis
2316	mouse	http://mouse.owl#MA_0002336	longissimus capitis
2317	mouse	http://mouse.owl#MA_0002337	longissimus cervicis
2318	mouse	http://mouse.owl#MA_0002338	longissimus lumborum
2319	mouse	http://mouse.owl#MA_0002339	longissimus thoracis
2320	mouse	http://mouse.owl#MA_0002340	longus capitis
2321	mouse	http://mouse.owl#MA_0002341	longus colli
2322	mouse	http://mouse.owl#MA_0002342	lumbosacrocaudalis
2323	mouse	http://mouse.owl#MA_0002343	masseter
2324	mouse	http://mouse.owl#MA_0002344	mylohyoid
2325	mouse	http://mouse.owl#MA_0002345	obliquus externus abdominis
2326	mouse	http://mouse.owl#MA_0002346	obliquus internus abdominis
2327	mouse	http://mouse.owl#MA_0002347	obturator externus
2328	mouse	http://mouse.owl#MA_0002348	omohyoid
2329	mouse	http://mouse.owl#MA_0002349	omotransverse
2330	mouse	http://mouse.owl#MA_0002351	palatoglossus
2331	mouse	http://mouse.owl#MA_0002352	parotidoauricular
2332	mouse	http://mouse.owl#MA_0002353	pectineus
2333	mouse	http://mouse.owl#MA_0002354	pectoralis major
2334	mouse	http://mouse.owl#MA_0002355	pectoralis minor
2335	mouse	http://mouse.owl#MA_0002356	peroneus longus
2336	mouse	http://mouse.owl#MA_0002357	pronator teres
2337	mouse	http://mouse.owl#MA_0002358	psoas major
2338	mouse	http://mouse.owl#MA_0002359	psoas minor
2339	mouse	http://mouse.owl#MA_0002360	pterygoid lateralis
2340	mouse	http://mouse.owl#MA_0002361	pterygoid medialis
2341	mouse	http://mouse.owl#MA_0002362	quadratus lumborum
2342	mouse	http://mouse.owl#MA_0002363	quadriceps
2343	mouse	http://mouse.owl#MA_0002364	rectus abdominis
2344	mouse	http://mouse.owl#MA_0002365	rectus femoris
2345	mouse	http://mouse.owl#MA_0002366	rectus thoracis
2346	mouse	http://mouse.owl#MA_0002367	rhomboid
2347	mouse	http://mouse.owl#MA_0002368	sartorius
2348	mouse	http://mouse.owl#MA_0002369	scalenus dorsalis
2349	mouse	http://mouse.owl#MA_0002370	scalenus medius
2350	mouse	http://mouse.owl#MA_0002371	semimembranosus
2351	mouse	http://mouse.owl#MA_0002372	semispinalis capitis
2352	mouse	http://mouse.owl#MA_0002373	semispinalis cervicis
2353	mouse	http://mouse.owl#MA_0002374	semispinalis thoracis
2354	mouse	http://mouse.owl#MA_0002375	semitendinosus
2355	mouse	http://mouse.owl#MA_0002376	serratus dorsalis caudalis
2356	mouse	http://mouse.owl#MA_0002377	serratus dorsalis cranialis
2357	mouse	http://mouse.owl#MA_0002378	serratus ventralis
2358	mouse	http://mouse.owl#MA_0002380	sphincter colli superficialis
2359	mouse	http://mouse.owl#MA_0002381	spinalis thoracis
2360	mouse	http://mouse.owl#MA_0002382	splenius
2361	mouse	http://mouse.owl#MA_0002383	sternohyoid
2362	mouse	http://mouse.owl#MA_0002384	sternomastoid
2363	mouse	http://mouse.owl#MA_0002385	sternooccipital
2364	mouse	http://mouse.owl#MA_0002386	sternothyroid
2365	mouse	http://mouse.owl#MA_0002387	styloglossus
2366	mouse	http://mouse.owl#MA_0002388	subscapularis
2367	mouse	http://mouse.owl#MA_0002389	supraspinatus
2368	mouse	http://mouse.owl#MA_0002390	temporalis
2369	mouse	http://mouse.owl#MA_0002391	tensor fasciae lata
2370	mouse	http://mouse.owl#MA_0002392	teres major
2371	mouse	http://mouse.owl#MA_0002393	thyrohyoid
2372	mouse	http://mouse.owl#MA_0002394	tibialis caudalis
2373	mouse	http://mouse.owl#MA_0002395	tibilais cranialis
2374	mouse	http://mouse.owl#MA_0002396	transversus abdominis
2375	mouse	http://mouse.owl#MA_0002397	transversus thoracis
2376	mouse	http://mouse.owl#MA_0002398	trapezius
2377	mouse	http://mouse.owl#MA_0002399	triceps brachii
2378	mouse	http://mouse.owl#MA_0002400	triceps surae
2379	mouse	http://mouse.owl#MA_0002401	urethralis
2380	mouse	http://mouse.owl#MA_0002402	vastus lateralis
2381	mouse	http://mouse.owl#MA_0002403	vastus medialis
