cue,response,R1.Strength
nadaljnji,odbos,0.05555555555555555
nadaljnji,predhodni,0.05555555555555555
nadaljnji,nadaljuj,0.05555555555555555
nadaljnji,naslednji v vrsti,0.05555555555555555
nadaljnji,smisel pogovora,0.05555555555555555
nadzor,strogo,0.05
nadzor,policija,0.1
nadzor,varnost,0.05
nadzor,država,0.05
nadzor,nadzornik,0.05
nadzor,kontrola,0.25
nadzor,nad populacijo,0.05
nadzor,zapor,0.05
nadzor,mikrokontrola,0.05
nadzor,mir,0.05
nadzor,dejanj,0.05
nadzor,služba,0.05
nadzor,varnostnik,0.05
nadzor,nadziranje,0.05
nadzor,super,0.05
nadzorni,oseba ki nadzoruje,0.047619047619047616
nadzorni,preglednost,0.047619047619047616
nadzorni,odgovorna oseba za nadzor,0.047619047619047616
nadzorni,nadzor,0.047619047619047616
nadzorni,aparat,0.047619047619047616
nadzorni,šef,0.14285714285714285
nadzorni,delovni proces,0.047619047619047616
nadzorni,učitelj,0.047619047619047616
nadzorni,inšpektor,0.09523809523809523
nadzorni,organ,0.23809523809523808
nadzorni,svet,0.047619047619047616
nadzorni,vljuden,0.047619047619047616
nadzorni,kontrolni,0.047619047619047616
nadzorni,šefica,0.047619047619047616
nafta,onesnaženje,0.05263157894736842
nafta,arabci,0.05263157894736842
nafta,vonj,0.05263157894736842
nafta,bogastvo,0.10526315789473684
nafta,črpanje,0.05263157894736842
nafta,olje,0.15789473684210525
nafta,industrija,0.05263157894736842
nafta,bencin,0.10526315789473684
nafta,plin,0.10526315789473684
nafta,naftna ploščad,0.05263157894736842
nafta,zemeljski plin,0.05263157894736842
nafta,denar,0.05263157894736842
nafta,avto,0.05263157894736842
nafta,zločin,0.05263157894736842
najmanj,pomanjkanje,0.05263157894736842
najmanj,premalo,0.05263157894736842
najmanj,malo,0.2631578947368421
najmanj,nič,0.05263157894736842
najmanj,največ,0.3157894736842105
najmanj,dno,0.05263157894736842
najmanj,uporabno najmanj do,0.05263157894736842
najmanj,truda,0.05263157894736842
najmanj,dva,0.05263157894736842
najmanj,vsaj,0.05263157894736842
nakup,potrošnja,0.05
nakup,potreba,0.05
nakup,plačilo,0.05
nakup,avtomobila,0.05
nakup,trgovina,0.25
nakup,hiše,0.05
nakup,voziček,0.05
nakup,nabava,0.05
nakup,zapravljanje,0.05
nakup,youtube,0.05
nakup,denar,0.25
nakup,živila,0.05
naložba,založba,0.058823529411764705
naložba,denarna,0.058823529411764705
naložba,profit,0.058823529411764705
naložba,velik nakup,0.058823529411764705
naložba,delnice,0.058823529411764705
naložba,denar,0.23529411764705882
naložba,dolgoročna,0.058823529411764705
naložba,"denar, ki ga vložimo",0.058823529411764705
naložba,bogastvo,0.058823529411764705
naložba,znanje,0.058823529411764705
naložba,varčevanje,0.058823529411764705
naložba,investicija,0.17647058823529413
nameniti,smer,0.05555555555555555
nameniti,donacija,0.05555555555555555
nameniti,zavestno dati,0.05555555555555555
nameniti,iti,0.05555555555555555
nameniti,odločiti se za pot,0.05555555555555555
nameniti,življenje,0.05555555555555555
nameniti,pomembnost,0.05555555555555555
nameniti,mnenje,0.05555555555555555
nameniti,tebi,0.05555555555555555
nameniti,usmeriti,0.05555555555555555
nameniti,pozornost,0.1111111111111111
nameniti,podariti,0.05555555555555555
nameniti,denar,0.05555555555555555
nameniti,darilo,0.1111111111111111
nameniti,dati,0.05555555555555555
nameniti,poljub,0.05555555555555555
nameravati,načrt,0.05555555555555555
nameravati,opravek,0.05555555555555555
nameravati,naklep,0.05555555555555555
nameravati,morda,0.05555555555555555
nameravati,narediti,0.1111111111111111
nameravati,namen,0.05555555555555555
nameravati,poklicati,0.05555555555555555
nameravati,cilj,0.05555555555555555
nameravati,imeti namen,0.05555555555555555
nameravati,prihodnost,0.05555555555555555
nameravati,načrtovati,0.05555555555555555
nameravati,nameniti se,0.05555555555555555
nameravati,lenoba,0.05555555555555555
nameravati,želeti,0.05555555555555555
nameravati,aktivnost,0.05555555555555555
nameravati,pomagati,0.05555555555555555
nameravati,skočiti,0.05555555555555555
napadalec,strah,0.05263157894736842
napadalec,oborožen,0.05263157894736842
napadalec,imperializem,0.05263157894736842
napadalec,šport,0.05263157894736842
napadalec,atentator,0.05263157894736842
napadalec,pes,0.05263157894736842
napadalec,nevarnost,0.05263157894736842
napadalec,"nogomet, rokomet, rdeč znak",0.05263157894736842
napadalec,orožje,0.05263157894736842
napadalec,izrael,0.05263157894736842
napadalec,umor,0.05263157894736842
napadalec,terorist,0.05263157894736842
napadalec,obramba,0.05263157894736842
napadalec,ropar,0.05263157894736842
napadalec,kaznivo dejanje,0.05263157894736842
napadalec,branilec,0.05263157894736842
napadalec,nogomet,0.10526315789473684
napadalec,morilec,0.05263157894736842
napisati,zabeležiti,0.05555555555555555
napisati,narisati,0.05555555555555555
napisati,črno na belo,0.05555555555555555
napisati,govoriti,0.05555555555555555
napisati,knjigo,0.05555555555555555
napisati,pismo,0.16666666666666666
napisati,roman,0.05555555555555555
napisati,"pismo,",0.05555555555555555
napisati,zapiski,0.05555555555555555
napisati,besedilo,0.05555555555555555
napisati,razmislek,0.05555555555555555
napisati,esej,0.05555555555555555
napisati,spis,0.05555555555555555
napisati,pero,0.05555555555555555
napisati,spi,0.05555555555555555
napisati,črke,0.05555555555555555
napoved,statistika,0.05263157894736842
napoved,vremenska,0.15789473684210525
napoved,televizija,0.05263157894736842
napoved,vreme,0.2631578947368421
napoved,prognoza,0.10526315789473684
napoved,vremena,0.10526315789473684
napoved,predvidevanje,0.05263157894736842
napoved,davčna,0.05263157894736842
napoved,prihodnost,0.10526315789473684
napoved,"ko nekaj nam povedo vnaprej,dogodek,vreme...",0.05263157894736842
napovedati,televizija,0.05555555555555555
napovedati,predikcija,0.05555555555555555
napovedati,vreme,0.3333333333333333
napovedati,predvidevati,0.05555555555555555
napovedati,predvideti,0.05555555555555555
napovedati,prihodnost,0.1111111111111111
napovedati,odsotnost,0.05555555555555555
napovedati,vremenar,0.1111111111111111
napovedati,dobitno kambinacijo pri lotu,0.05555555555555555
napovedati,rezultat,0.05555555555555555
napovedati,spraševanje,0.05555555555555555
naprava,stroj,0.2631578947368421
naprava,telefon,0.21052631578947367
naprava,stvar,0.05263157894736842
naprava,tv,0.05263157894736842
naprava,aparat,0.15789473684210525
naprava,pripomoček,0.05263157894736842
naprava,elektronska,0.05263157894736842
naprava,kuhinja,0.05263157894736842
naprava,računalnik,0.10526315789473684
narava,dregesa,0.05263157894736842
narava,rastlinja,0.05263157894736842
narava,"vse kar nas obdaja, česar ni ustvaril človek",0.05263157894736842
narava,gozd,0.05263157894736842
narava,vse okoli,0.05263157894736842
narava,zelena,0.10526315789473684
narava,lepota,0.05263157894736842
narava,sprostitev,0.05263157894736842
narava,človek,0.05263157894736842
narava,mesto,0.05263157894736842
narava,flora,0.05263157894736842
narava,lepa,0.05263157894736842
narava,okolje,0.05263157894736842
narava,dober zrak,0.05263157894736842
narava,zeleno,0.10526315789473684
narava,drevesa,0.05263157894736842
narava,drevo,0.05263157894736842
naravni,umetni,0.05
naravni,gozd,0.05
naravni,sok,0.05
naravni,material,0.05
naravni,habitat,0.05
naravni,zdrav,0.05
naravni,ne-umeten,0.05
naravni,jogurt,0.05
naravni,videz,0.05
naravni,prirodni,0.05
naravni,eko,0.15
naravni,izbor,0.1
naravni,vir,0.1
naravni,naraven,0.05
naravni,zeleni,0.05
naravni,rezervat,0.05
narod,slovenci,0.05263157894736842
narod,država,0.21052631578947367
narod,ljudstvo,0.21052631578947367
narod,kri,0.05263157894736842
narod,enota,0.05263157894736842
narod,vojna,0.05263157894736842
narod,slovenija,0.05263157894736842
narod,nacija,0.2631578947368421
narod,zmaga,0.05263157894736842
narodni,noša,0.1
narodni,državni,0.05
narodni,zavest,0.05
narodni,park,0.05
narodni,heroj,0.15
narodni,ansambel,0.05
narodni,dom,0.25
narodni,šega,0.05
narodni,prirojeni,0.05
narodni,nacionalni,0.05
narodni,narodni dom,0.05
narodni,ponos,0.05
narodni,kultura,0.05
naselje,hisa,0.038461538461538464
naselje,ljudje,0.07692307692307693
naselje,hiša,0.11538461538461539
naselje,hiše,0.15384615384615385
naselje,mesto,0.11538461538461539
naselje,domače,0.038461538461538464
naselje,kraj,0.038461538461538464
naselje,vas,0.3076923076923077
naselje,radlje ob dravi,0.07692307692307693
naselje,omejitev 50 km/h,0.038461538461538464
nasilje,družina,0.05263157894736842
nasilje,v družini,0.10526315789473684
nasilje,fizično,0.05263157894736842
nasilje,duševno,0.05263157894736842
nasilje,ženska,0.05263157894736842
nasilje,gaza,0.05263157894736842
nasilje,človek,0.05263157894736842
nasilje,teror,0.05263157894736842
nasilje,fizično oškodovanje,0.05263157894736842
nasilje,diskriminacija,0.05263157894736842
nasilje,realnost,0.05263157894736842
nasilje,šolsko,0.05263157894736842
nasilje,zloraba,0.05263157894736842
nasilje,vojna,0.10526315789473684
nasilje,nad ženskami,0.05263157894736842
nasilje,verbalno,0.05263157894736842
nasilje,agresija,0.05263157894736842
nasprotje,obratno,0.05555555555555555
nasprotje,drugačnost,0.1111111111111111
nasprotje,problem,0.05555555555555555
nasprotje,frustracija,0.05555555555555555
nasprotje,druga stran,0.05555555555555555
nasprotje,privlačnost,0.1111111111111111
nasprotje,prepir,0.05555555555555555
nasprotje,se privlačijo,0.05555555555555555
nasprotje,sovraštvo,0.05555555555555555
nasprotje,črno-belo,0.05555555555555555
nasprotje,drugače,0.05555555555555555
nasprotje,pol,0.05555555555555555
nasprotje,minus,0.05555555555555555
nasprotje,konfrontacija,0.05555555555555555
nasprotje,opozicija,0.05555555555555555
nasprotje,sovražnik,0.05555555555555555
nasprotni,izziv,0.05263157894736842
nasprotni,spol,0.5263157894736842
nasprotni,drugačen,0.10526315789473684
nasprotni,levo desno,0.05263157894736842
nasprotni,na drugi strani,0.05263157894736842
nasprotni,proti,0.05263157894736842
nasprotni,odpor,0.05263157894736842
nasprotni,druga stran,0.05263157894736842
nasprotni,sovražnik,0.05263157894736842
nasprotnik,somišljenik,0.05
nasprotnik,rival,0.1
nasprotnik,spoštovanje,0.05
nasprotnik,črnobelo,0.05
nasprotnik,tekma,0.15
nasprotnik,težava,0.05
nasprotnik,tekmovalec,0.05
nasprotnik,borba,0.05
nasprotnik,prijatelj,0.05
nasprotnik,vojna,0.05
nasprotnik,sovražnik,0.1
nasprotnik,ogledalo,0.05
nasprotnik,tekmec,0.05
nasprotnik,ovira,0.05
nasprotnik,oponent,0.05
nasprotnik,nogomet,0.05
nastopati,kazalo,0.05
nastopati,govor,0.05
nastopati,8,0.05
nastopati,javni,0.05
nastopati,predstava,0.1
nastopati,zabavati,0.05
nastopati,oder,0.3
nastopati,javno,0.05
nastopati,trema,0.05
nastopati,performans,0.05
nastopati,koncert,0.05
nastopati,igalec,0.05
nastopati,ples,0.1
natančno,risanje,0.10526315789473684
natančno,fiksno,0.05263157894736842
natančno,dolgo,0.05263157894736842
natančno,točen,0.05263157894736842
natančno,do potankosti,0.05263157894736842
natančno,šola,0.05263157894736842
natančno,specifično,0.05263157894736842
natančno,točno,0.05263157894736842
natančno,takoj,0.05263157894736842
natančno,perfektno,0.05263157894736842
natančno,pedantno,0.05263157894736842
natančno,precizno,0.15789473684210525
natančno,delo,0.05263157894736842
natančno,odlično,0.05263157894736842
natančno,razmišljanje,0.05263157894736842
natančno,picajzlasto,0.05263157894736842
naučiti,nekaj novega,0.05263157894736842
naučiti,ne gre,0.05263157894736842
naučiti,znati,0.10526315789473684
naučiti,poučiti,0.05263157894736842
naučiti,šola,0.15789473684210525
naučiti,zapomniti,0.05263157894736842
naučiti,brati,0.05263157894736842
naučiti,priučiti,0.05263157894736842
naučiti,učenje,0.05263157894736842
naučiti,univerza,0.05263157894736842
naučiti,snov,0.05263157894736842
naučiti,se,0.05263157894736842
naučiti,človeka,0.05263157894736842
naučiti,pesem,0.05263157894736842
naučiti,na pamet,0.05263157894736842
naučiti,zvezek,0.05263157894736842
navada,je železna srajca,0.05263157894736842
navada,disciplina,0.05263157894736842
navada,dolgčas,0.05263157894736842
navada,red,0.05263157894736842
navada,pospravljanje,0.05263157894736842
navada,običaj,0.05263157894736842
navada,kajenje,0.05263157894736842
navada,"...in neka razvajena zvesta navada, ki ji ugaja pri nas in ni odšla (rilke)",0.05263157894736842
navada,srajca,0.05263157894736842
navada,navadno,0.05263157894736842
navada,železna srajca,0.15789473684210525
navada,opravilo,0.05263157894736842
navada,dan,0.05263157894736842
navada,stara,0.05263157894736842
navada,rutina,0.10526315789473684
navada,slaba,0.05263157894736842
navajati,podatke,0.0625
navajati,dejstva,0.0625
navajati,citirati,0.125
navajati,naštevati,0.1875
navajati,navesti,0.0625
navajati,pripovedovati,0.0625
navajati,vire,0.0625
navajati,sprejemati,0.0625
navajati,povedati,0.0625
navajati,sistemski,0.0625
navajati,vir,0.1875
navedba,avtorja,0.05555555555555555
navedba,vira literature,0.05555555555555555
navedba,napisano/izraženo dejstvo,0.05555555555555555
navedba,citiranje,0.05555555555555555
navedba,neresnična,0.05555555555555555
navedba,pogodba,0.05555555555555555
navedba,dejstev,0.05555555555555555
navedba,znanje,0.05555555555555555
navedba,navajati,0.05555555555555555
navedba,navesti,0.05555555555555555
navedba,citat,0.16666666666666666
navedba,literatura,0.05555555555555555
navedba,izrek,0.05555555555555555
navedba,članek,0.05555555555555555
navedba,rezultat navajanja,0.05555555555555555
navedba,vir,0.05555555555555555
navedeno,"slovenščina, dokumenti, navaja",0.05555555555555555
navedeno,dejstvo,0.05555555555555555
navedeno,v navedku,0.05555555555555555
navedeno,citirano,0.05555555555555555
navedeno,vitirano,0.05555555555555555
navedeno,opomba pod črto,0.05555555555555555
navedeno,napisano,0.2777777777777778
navedeno,navodila,0.05555555555555555
navedeno,citat,0.05555555555555555
navedeno,literatura,0.05555555555555555
navedeno,nanašanje,0.05555555555555555
navedeno,poznano,0.05555555555555555
navedeno,podatki,0.1111111111111111
navijač,šport,0.10526315789473684
navijač,plakat,0.05263157894736842
navijač,gledalec,0.10526315789473684
navijač,"strast, slovenija",0.05263157894736842
navijač,tribuna,0.05263157894736842
navijač,s srcem pri stvari,0.05263157894736842
navijač,pristaš,0.05263157894736842
navijač,tekma,0.10526315789473684
navijač,olimpiada,0.05263157894736842
navijač,olimpije,0.05263157894736842
navijač,razgrajač,0.10526315789473684
navijač,podpora,0.05263157894736842
navijač,zastava,0.05263157894736842
navijač,nogomet,0.10526315789473684
nazadnje,sem se srečala,0.05263157894736842
nazadnje,sreča,0.05263157894736842
nazadnje,konec,0.3157894736842105
nazadnje,hitro,0.05263157894736842
nazadnje,obtožba,0.05263157894736842
nazadnje,pred kratkim,0.05263157894736842
nazadnje,prej,0.10526315789473684
nazadnje,zamolčano,0.05263157894736842
nazadnje,končno,0.05263157894736842
nazadnje,kdaj,0.05263157894736842
nazadnje,zadnjič,0.05263157894736842
nazadnje,na koncu,0.05263157894736842
nazadnje,prvič,0.05263157894736842
nazaj,puščica,0.05263157894736842
nazaj,hoja,0.05263157894736842
nazaj,preteklost,0.2631578947368421
nazaj,naprej,0.2631578947368421
nazaj,korak,0.05263157894736842
nazaj,kar je bilo,0.05263157894736842
nazaj,obrniti,0.05263157894736842
nazaj,povratek,0.05263157894736842
nazaj,avto,0.05263157894736842
nazaj,peljati,0.05263157894736842
nazaj,domov,0.05263157894736842
negativno,ne velja,0.05263157894736842
negativno,pesimistično,0.05263157894736842
negativno,pozitivno,0.15789473684210525
negativno,žalost,0.05263157894736842
negativno,neustrezno,0.05263157894736842
negativno,število,0.05263157894736842
negativno,mnenje,0.10526315789473684
negativno,minus,0.05263157894736842
negativno,slabo,0.10526315789473684
negativno,bolezen,0.05263157894736842
negativno,žalostno,0.05263157894736842
negativno,virus,0.05263157894736842
negativno,počutje,0.05263157894736842
negativno,ocena,0.10526315789473684
nekako,kako,0.05263157894736842
nekako,negotovost,0.05263157894736842
nekako,nekak,0.05263157894736842
nekako,komaj,0.05263157894736842
nekako,bo že,0.05263157894736842
nekako,bo,0.05263157894736842
nekako,saj bo slo,0.05263157894736842
nekako,uspeti,0.05263157894736842
nekako,ni določeno,0.05263157894736842
nekako,približno,0.10526315789473684
nekako,na nek način,0.05263157894736842
nekako,naspol,0.05263157894736842
nekako,tako,0.2631578947368421
nekako,delno,0.05263157894736842
nekoč,pretekli čas,0.05263157894736842
nekoč,v mladih letih,0.05263157894736842
nekoč,čas,0.05263157894736842
nekoč,davno,0.15789473684210525
nekoč,pred davnimi časi,0.05263157894736842
nekoč,mladost,0.05263157894736842
nekoč,preteklost,0.15789473684210525
nekoč,nekdaj,0.05263157894736842
nekoč,črno-bel film,0.05263157894736842
nekoč,nekje in kdaj,0.05263157894736842
nekoč,pravljica,0.05263157894736842
nekoč,pred dolgo časa,0.05263157894736842
nekoč,včasih,0.10526315789473684
nekoč,včeraj,0.05263157894736842
nenavadno,ženska,0.05263157894736842
nenavadno,veselje,0.05263157894736842
nenavadno,navada,0.05263157894736842
nenavadno,nebo,0.05263157894736842
nenavadno,običajno,0.05263157894736842
nenavadno,stališče,0.05263157894736842
nenavadno,odziv,0.05263157894736842
nenavadno,drugačno,0.05263157894736842
nenavadno,unusual,0.05263157894736842
nenavadno,neobičajno,0.05263157894736842
nenavadno,posebno,0.05263157894736842
nenavadno,čuden,0.05263157894736842
nenavadno,čudno,0.3684210526315789
neposredno,puščica,0.058823529411764705
neposredno,takoj,0.058823529411764705
neposredno,poučevanje,0.058823529411764705
neposredno,direktno,0.6470588235294118
neposredno,posredno,0.058823529411764705
neposredno,trenutno,0.058823529411764705
neposredno,brez vmesnih postankov,0.058823529411764705
nepremičnina,moje,0.05555555555555555
nepremičnina,hisa,0.05555555555555555
